Date,Open,High,Low,Close,Adj Close,Volume
2022-12-14,97.660004,98.339996,96.199997,96.970001,91.599648,62250
2022-12-15,96.529999,98.000000,96.300003,96.800003,91.439079,48615
2022-12-16,96.800003,98.879997,96.580002,98.599998,93.139374,88702
2022-12-19,98.480003,100.300003,98.070000,99.959999,94.424057,103381
2022-12-20,99.800003,100.290001,99.599998,100.000000,94.461838,35306
2022-12-21,100.000000,100.849998,99.830002,100.349998,94.792458,52643
2022-12-22,100.349998,101.000000,100.349998,100.639999,95.066406,18315
2022-12-23,100.839996,100.930000,100.639999,100.709999,95.132523,19399
2022-12-26,100.720001,101.000000,100.000000,100.620003,95.047501,36393
2022-12-27,100.449997,100.589996,99.099998,99.639999,94.121788,43198
2022-12-28,99.639999,100.419998,99.639999,100.059998,94.518517,27524
2022-12-29,100.070000,100.690002,100.070000,100.239998,94.688553,37784
2023-01-02,100.089996,101.000000,99.930000,100.800003,95.217545,38002
2023-01-03,100.800003,101.180000,100.400002,100.699997,95.123077,40347
2023-01-04,100.709999,101.099998,100.699997,100.760002,95.179756,33819
2023-01-05,100.769997,101.300003,100.769997,101.300003,95.689850,33057
2023-01-06,101.300003,101.449997,101.080002,101.370003,95.755981,42976
2023-01-09,99.500000,100.260002,99.070000,99.290001,94.820091,58692
2023-01-10,99.500000,99.790001,98.980003,99.120003,94.657745,47385
2023-01-11,99.180000,99.300003,98.550003,98.550003,94.113403,32679
2023-01-12,98.599998,98.900002,98.129997,98.290001,93.865112,39952
2023-01-13,98.290001,99.400002,98.290001,99.389999,94.915588,37068
2023-01-16,99.389999,99.739998,98.930000,98.989998,94.533592,32763
2023-01-17,98.989998,99.239998,98.260002,98.790001,94.342606,40831
2023-01-18,98.870003,99.050003,98.459999,98.699997,94.256645,33227
2023-01-19,98.699997,99.129997,98.699997,98.930000,94.476295,26291
2023-01-20,98.930000,99.300003,98.930000,99.120003,94.657745,29511
2023-01-23,99.120003,99.190002,98.650002,98.900002,94.447647,38268
2023-01-24,98.879997,99.000000,98.639999,98.720001,94.275757,27918
2023-01-25,98.730003,98.970001,98.620003,98.970001,94.514496,28035
2023-01-26,98.900002,98.919998,98.699997,98.790001,94.342606,29962
2023-01-27,98.790001,99.050003,98.690002,98.809998,94.361694,29911
2023-01-30,98.809998,98.849998,98.510002,98.639999,94.199348,38170
2023-01-31,98.639999,98.870003,98.550003,98.680000,94.237556,36691
2023-02-01,98.680000,98.910004,98.300003,98.500000,94.065659,54718
2023-02-02,98.500000,98.949997,98.500000,98.589996,94.151604,30243
2023-02-03,98.589996,98.790001,98.279999,98.589996,94.151604,39308
2023-02-06,98.589996,98.860001,98.500000,98.699997,94.256645,40497
2023-02-07,98.610001,98.820000,98.000000,98.010002,93.597710,47075
2023-02-08,96.769997,96.769997,95.000000,95.540001,92.179420,75945
2023-02-09,95.500000,95.639999,95.000000,95.050003,91.706657,62213
2023-02-10,95.169998,95.400002,92.980003,93.080002,89.805962,74546
2023-02-13,93.120003,93.480003,90.230003,90.480003,87.297409,108636
2023-02-14,90.489998,91.150002,90.230003,90.389999,87.210579,80634
2023-02-15,90.389999,90.580002,87.410004,87.849998,84.759911,145858
2023-02-16,87.650002,87.790001,85.150002,86.690002,83.640724,183025
2023-02-17,86.690002,89.900002,86.690002,89.900002,86.737801,95236
2023-02-22,89.900002,89.900002,88.849998,88.989998,85.859810,36090
2023-02-23,89.339996,89.699997,88.500000,88.919998,85.792274,47070
2023-02-24,88.919998,89.800003,87.599998,88.209999,85.107254,52781
2023-02-27,88.209999,88.989998,86.699997,86.930000,83.872269,61843
2023-02-28,86.980003,88.000000,86.889999,87.839996,84.750267,65853
2023-03-01,87.800003,88.169998,86.050003,86.500000,83.457397,64030
2023-03-02,86.500000,86.900002,85.699997,86.150002,83.119705,59412
2023-03-03,86.250000,87.300003,86.250000,87.199997,84.132782,34158
2023-03-06,87.199997,87.500000,84.400002,84.400002,81.431274,124356
2023-03-07,84.029999,84.029999,80.040001,80.589996,77.755272,212712
2023-03-08,80.129997,80.500000,75.070000,78.010002,75.266037,275979
2023-03-09,74.620003,76.000000,73.150002,73.559998,71.615173,245076
2023-03-10,73.269997,74.099998,72.220001,72.540001,70.622139,160117
2023-03-13,72.220001,72.220001,68.160004,68.449997,66.640274,241450
2023-03-14,67.300003,67.379997,64.529999,65.430000,63.700123,318815
2023-03-15,65.809998,72.389999,65.199997,72.239998,70.330078,266046
2023-03-16,73.599998,75.489998,69.739998,71.190002,69.307831,201405
2023-03-17,71.599998,73.129997,69.500000,71.900002,69.999069,108339
2023-03-20,70.500000,71.330002,69.400002,69.989998,68.139557,83505
2023-03-21,69.919998,70.800003,69.160004,69.269997,67.438591,75386
2023-03-22,69.400002,70.599998,68.650002,68.849998,67.029694,76320
2023-03-23,68.750000,68.750000,67.500000,67.699997,65.910103,54623
2023-03-24,67.750000,69.800003,67.750000,69.000000,67.175735,49970
2023-03-27,66.989998,67.470001,65.510002,65.820000,64.079811,124719
2023-03-28,65.860001,66.470001,62.650002,62.900002,61.237011,182852
2023-03-29,62.000000,62.020000,53.250000,54.490002,53.049362,466473
2023-03-30,54.490002,56.910000,51.529999,52.500000,51.111973,298964
2023-03-31,54.770000,58.990002,53.020000,58.990002,57.430389,308325
2023-04-03,60.070000,61.480000,57.509998,60.099998,58.511036,180945
2023-04-04,60.650002,61.869999,59.599998,61.689999,60.058998,106599
2023-04-05,61.689999,64.580002,58.700001,58.849998,57.294086,217072
2023-04-06,58.500000,58.500000,55.549999,56.020000,54.538906,181689
2023-04-10,56.040001,59.689999,55.549999,57.910000,56.378937,110610
2023-04-11,52.209999,54.410000,51.299999,54.099998,53.128384,207587
2023-04-12,53.669998,53.869999,52.750000,53.500000,52.539162,125961
2023-04-13,53.349998,54.830002,52.250000,52.509998,51.566940,85354
2023-04-14,52.240002,53.470001,52.000000,52.689999,51.743710,85223
2023-04-17,52.750000,53.250000,52.259998,52.599998,51.655323,81199
2023-04-18,52.880001,53.200001,52.660000,52.950001,51.999039,59742
2023-04-19,52.919998,52.950001,52.349998,52.799999,51.851730,95147
2023-04-20,52.250000,52.500000,50.049999,50.169998,49.268967,130352
2023-04-24,50.250000,50.599998,46.669998,46.750000,45.910389,180123
2023-04-25,46.060001,46.189999,43.200001,43.959999,43.170494,224496
2023-04-26,43.799999,45.439999,43.549999,45.340000,44.525711,149678
2023-04-27,45.360001,48.419998,45.349998,47.599998,46.745125,150842
2023-04-28,48.209999,50.000000,45.099998,50.000000,49.102020,210747
2023-05-02,49.209999,51.779999,48.610001,50.020000,49.121662,156188
2023-05-03,50.259998,50.990002,45.540001,47.099998,46.254101,229043
2023-05-04,46.599998,47.889999,45.570000,47.599998,46.745125,153140
2023-05-05,47.779999,48.970001,47.480000,48.970001,48.090519,74563
2023-05-08,49.720001,49.740002,46.900002,48.389999,47.520935,149297
2023-05-09,48.290001,49.160000,47.980000,48.419998,48.046848,63396
2023-05-10,48.540001,49.779999,48.430000,49.400002,49.019299,72607
2023-05-11,49.650002,51.580002,49.599998,51.230000,50.835194,82581
2023-05-12,51.500000,53.639999,51.299999,53.360001,52.948780,102486
2023-05-15,53.750000,59.400002,53.750000,58.759998,58.307163,152250
2023-05-16,59.689999,64.599998,59.570000,62.950001,62.464874,212990
2023-05-17,63.349998,63.820000,58.500000,61.299999,60.827591,134742
2023-05-18,61.770000,63.000000,59.029999,61.990002,61.512276,80093
2023-05-19,62.049999,62.959999,61.299999,62.700001,62.216801,60140
2023-05-22,62.700001,65.650002,62.700001,65.000000,64.499077,68696
2023-05-23,65.129997,67.870003,65.029999,66.900002,66.384438,75316
2023-05-24,67.000000,67.699997,62.580002,64.980003,64.479233,75448
2023-05-25,65.370003,67.000000,64.059998,64.739998,64.241081,64161
2023-05-26,64.910004,66.480003,64.400002,65.459999,64.955528,48634
2023-05-29,65.459999,66.260002,64.050003,64.699997,64.201385,64730
2023-05-30,64.919998,65.089996,64.040001,64.400002,63.903702,34844
2023-05-31,64.699997,64.760002,63.869999,64.639999,64.141853,41621
2023-06-01,64.639999,64.889999,63.200001,64.739998,64.241081,51330
2023-06-02,64.739998,66.980003,64.199997,65.400002,64.895996,70287
2023-06-05,65.500000,65.980003,64.580002,65.510002,65.005150,48000
2023-06-06,65.510002,65.870003,64.599998,64.809998,64.310539,58755
2023-06-07,64.930000,65.470001,64.290001,64.879997,64.379997,47210
2023-06-09,60.250000,62.799999,59.200001,61.500000,61.500000,115094
2023-06-12,61.799999,62.500000,60.320000,60.599998,60.599998,58184
2023-06-13,60.580002,61.270000,59.509998,59.990002,59.990002,66317
2023-06-14,60.110001,60.419998,58.000000,58.970001,58.970001,70831
2023-06-15,59.099998,59.779999,58.220001,59.400002,59.400002,70695
2023-06-16,59.270000,59.900002,58.599998,59.580002,59.580002,54935
2023-06-19,59.490002,59.970001,59.209999,59.599998,59.599998,40869
2023-06-20,59.700001,59.919998,59.150002,59.509998,59.509998,50595
2023-06-21,59.509998,59.770000,59.189999,59.500000,59.500000,43655
2023-06-22,59.500000,59.750000,59.240002,59.320000,59.320000,46323
2023-06-23,59.099998,59.320000,58.610001,58.750000,58.750000,34984
2023-06-26,58.880001,59.000000,58.160000,58.160000,58.160000,32855
2023-06-27,58.160000,58.549999,57.520000,57.860001,57.860001,37050
2023-06-28,null,null,null,null,null,null
